Flow Duration,Total Backward Packets,Label
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
66,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
55,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
63,0,Portmap
3,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
52,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
60,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
49,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
63,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
62,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
63,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
52,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
49,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
53,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
0,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
45,0,Portmap
48,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
66,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
42,0,Portmap
1,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
66,0,Portmap
1,0,Portmap
30,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
33,0,Portmap
1,0,Portmap
65,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
49,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
61,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
64,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
64,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
66,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
63,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
63,0,Portmap
2,0,Portmap
1,0,Portmap
44,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
2,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
0,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
33,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
49,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
62,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
66,0,Portmap
1,0,Portmap
44,0,Portmap
1,0,Portmap
32,0,Portmap
1,0,Portmap
52,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
63,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
7,0,Portmap
27,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
2,0,Portmap
44,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
44,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
63,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
2,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
